OLUR_00005389 	 Q9JLI7
OLUR_00016589 	 Q78ZA7
OLUR_00002014 	 Q9I8C7
OLUR_00009823 	 O16025
OLUR_00019761 	 Q9DC40
OLUR_00006077 	 Q6P8E9
OLUR_00006076 	 Q01728
OLUR_00006630 	 Q66S45
OLUR_00021319 	 Q0P4F7
OLUR_00019150 	 Q3UCV8
OLUR_00010398 	 P15870
OLUR_00021410 	 V5NAL9
OLUR_00002814 	 Q761V0
OLUR_00003971 	 Q9JLC8
OLUR_00001670 	 Q9UKP4
OLUR_00015655 	 Q06807
OLUR_00014242 	 Q8K596
OLUR_00000798 	 Q80ZA4
OLUR_00000797 	 Q80ZA4
OLUR_00000799 	 Q86WI1
OLUR_00015067 	 Q5U208
OLUR_00000318 	 Q5IS54
OLUR_00000317 	 Q5G265
OLUR_00009585 	 Q02357
OLUR_00017571 	 Q9U616
OLUR_00009034 	 A8MT69
OLUR_00013499 	 Q63850
OLUR_00021928 	 D2GXS7
OLUR_00018042 	 A2AX52
OLUR_00006743 	 Q6Q899
OLUR_00009367 	 Q9CYB0
OLUR_00021838 	 B4JT39
OLUR_00001917 	 Q8R003
OLUR_00012923 	 Q99758
OLUR_00006613 	 Q9VAF5
OLUR_00006612 	 Q9VAF5
OLUR_00006610 	 Q9VGG5
OLUR_00015364 	 Q5YCC5
OLUR_00023299 	 P80957
OLUR_00016154 	 Q9WTR6
OLUR_00007665 	 Q80V70
OLUR_00008886 	 Q9MYM7
OLUR_00007322 	 Q9JLI3
OLUR_00007520 	 Q64620
OLUR_00020849 	 P21369
OLUR_00023169 	 Q7T3S5
OLUR_00017990 	 Q90596
OLUR_00022921 	 P25067
OLUR_00014116 	 Q9NXZ2
OLUR_00007661 	 P35555
OLUR_00012865 	 Q9EPR4
OLUR_00009500 	 P14210
OLUR_00021916 	 Q8CGY8
OLUR_00002964 	 P53992
OLUR_00008406 	 Q6NTJ3
OLUR_00006110 	 Q6PDK8
OLUR_00013669 	 Q96GP6
OLUR_00006555 	 G3UZ78
OLUR_00003884 	 Q8BNA6
OLUR_00009516 	 Q92982
OLUR_00010411 	 Q3ZBX1
OLUR_00010410 	 Q3TBT3
OLUR_00012622 	 Q9SZJ2
OLUR_00016597 	 Q9H0I3
OLUR_00019828 	 P25291
OLUR_00009492 	 P82596
OLUR_00014429 	 Q13263
OLUR_00007428 	 Q92058
OLUR_00007427 	 Q92058
OLUR_00012587 	 Q2M1V0
OLUR_00015823 	 Q6ZMV9
OLUR_00017672 	 Q9XWD6
OLUR_00014163 	 Q6AY64
OLUR_00014147 	 P43143
OLUR_00016601 	 Q05B78
OLUR_00022218 	 Q6PIJ6
OLUR_00022777 	 P15535
OLUR_00003149 	 Q9Y2E4
OLUR_00006323 	 Q9HCF6
OLUR_00006322 	 Q2WEA5
OLUR_00010972 	 C3YWU0
OLUR_00005374 	 Q5SZD4
OLUR_00005373 	 Q5SZD4
OLUR_00008021 	 P12545
OLUR_00016008 	 Q9W0A0
OLUR_00015888 	 E9QAM5
OLUR_00008600 	 Q9JHA8
OLUR_00010435 	 O19071
OLUR_00007205 	 Q12541
OLUR_00011767 	 Q9GZN2
OLUR_00011766 	 Q5H8A4
OLUR_00012993 	 E9QAM5
OLUR_00012992 	 E9QAM5
OLUR_00000927 	 Q3T0K2
OLUR_00000926 	 Q9Z1N9
OLUR_00022955 	 Q8CEG5
OLUR_00006803 	 Q97UU4
OLUR_00020820 	 P22031
OLUR_00000072 	 Q61329
OLUR_00016848 	 Q86XX4
OLUR_00024005 	 Q4PJX1
OLUR_00009035 	 Q05470
OLUR_00009993 	 P22935
OLUR_00009117 	 Q4V7R4
OLUR_00013619 	 Q5PQ23
OLUR_00001218 	 Q641F3
OLUR_00014305 	 Q5DHJ5
OLUR_00006312 	 Q4ZJM9
OLUR_00008106 	 Q9Y6R7
OLUR_00002315 	 Q8WWZ8
OLUR_00002316 	 Q6DK85
OLUR_00010833 	 D3YXG0
OLUR_00003630 	 Q27ID4
OLUR_00007555 	 Q8BLD6
OLUR_00007554 	 P62138
OLUR_00016575 	 P23570
OLUR_00011152 	 D3YXG0
OLUR_00010637 	 P31689
OLUR_00016788 	 Q8BTQ0
OLUR_00005758 	 Q3TWI9
OLUR_00024330 	 Q5PQ50
OLUR_00017244 	 Q8BNA6
OLUR_00023376 	 Q5EAW9
OLUR_00012948 	 Q5ND28
OLUR_00013608 	 P49817
OLUR_00003948 	 Q9WVR8
OLUR_00010232 	 D2GXS7
OLUR_00010231 	 D2GXS7
OLUR_00012954 	 P98156
OLUR_00016603 	 F1ND48
OLUR_00011865 	 Q460N3
OLUR_00018702 	 A2ASS6
OLUR_00004870 	 Q1HCL7
OLUR_00009825 	 O75899
OLUR_00013766 	 Q9BXW6
OLUR_00021405 	 Q2LK54
OLUR_00018385 	 P78318
OLUR_00024168 	 Q8WPD0
OLUR_00023105 	 O02298
OLUR_00014928 	 Q9UBQ7
OLUR_00007351 	 Q9VZW5
OLUR_00002759 	 Q8UUU2
OLUR_00020343 	 Q9UIH9
OLUR_00010957 	 P55043
OLUR_00009391 	 Q3T094
OLUR_00009392 	 Q8JHF0
OLUR_00014027 	 Q5XIR6
OLUR_00018177 	 Q53G44
OLUR_00002058 	 Q04637
OLUR_00002057 	 Q9Z0K8
OLUR_00008346 	 Q01240
OLUR_00019899 	 Q9BXJ4
OLUR_00024393 	 P24384
OLUR_00008449 	 P31029
OLUR_00011453 	 Q8K450
OLUR_00021545 	 Q2KI97
OLUR_00001547 	 Q5ZHW7
OLUR_00013963 	 Q5PT53
OLUR_00017814 	 Q9VE04
OLUR_00017815 	 A6QR20
OLUR_00021464 	 O06745
OLUR_00021463 	 Q5RF32
OLUR_00015769 	 Q5K4L6
OLUR_00021258 	 Q6DGW9
OLUR_00013401 	 P49354
OLUR_00004666 	 Q7TNG8
OLUR_00001671 	 Q9D489
OLUR_00019560 	 Q9Y6R7
OLUR_00006410 	 P08021
OLUR_00004562 	 Q5ZIH9
OLUR_00018975 	 O31826
OLUR_00023556 	 Q6DFS2
OLUR_00000833 	 Q5XGP7
OLUR_00000834 	 P35858
OLUR_00000835 	 Q9BXJ4
OLUR_00006179 	 P43143
OLUR_00010769 	 Q6GNY1
OLUR_00001675 	 Q2KI15
OLUR_00005706 	 Q4U2R1
OLUR_00005707 	 O95714
OLUR_00012600 	 Q3E906
OLUR_00022346 	 P35408
OLUR_00000480 	 F1QYJ6
OLUR_00013680 	 P02637
OLUR_00016001 	 A2VD82
OLUR_00003258 	 Q86WJ1
OLUR_00005390 	 Q2TBV5
OLUR_00005391 	 Q96CS7
OLUR_00010925 	 P33538
OLUR_00018745 	 H2A0M3
OLUR_00000653 	 Q803C1
OLUR_00000654 	 P74897
OLUR_00000655 	 P74148
OLUR_00000652 	 Q9VQQ9
OLUR_00022541 	 A1A4M2
OLUR_00019923 	 Q6GUR1
OLUR_00005092 	 O45495
OLUR_00001555 	 P24081
OLUR_00001556 	 Q5U538
OLUR_00016673 	 Q8R5M3
OLUR_00009539 	 Q6YP21
OLUR_00004835 	 P26640
OLUR_00004834 	 P60027
OLUR_00008391 	 Q22235
OLUR_00006043 	 Q99570
OLUR_00004454 	 Q9UJX2
OLUR_00022224 	 B3A0Q8
OLUR_00015996 	 C8YR32
OLUR_00021744 	 E6ZHJ8
OLUR_00004788 	 Q01528
OLUR_00017378 	 V5NAL9
OLUR_00003057 	 Q32LJ3
OLUR_00003056 	 O43741
OLUR_00003058 	 A0JPP8
OLUR_00012509 	 Q9BS26
OLUR_00001597 	 Q9NW07
OLUR_00003789 	 Q0VAA2
OLUR_00003790 	 P29957
OLUR_00001295 	 Q9BZE2
OLUR_00014668 	 P55068
OLUR_00012116 	 Q91XQ5
OLUR_00007097 	 P28646
OLUR_00015764 	 Q6AY40
OLUR_00001082 	 Q7L4I2
OLUR_00001083 	 A2VDD2
OLUR_00017660 	 Q9UKR8
OLUR_00008644 	 Q299G2
OLUR_00012181 	 A6QR44
OLUR_00001925 	 Q687X5
OLUR_00005940 	 Q03164
OLUR_00009229 	 Q80TI1
OLUR_00020049 	 P51953
OLUR_00020369 	 P82596
OLUR_00000796 	 P21956
OLUR_00004537 	 Q6AX31
OLUR_00020375 	 Q0JKD0
OLUR_00005980 	 Q3US41
OLUR_00011975 	 Q12718
OLUR_00019044 	 O08609
OLUR_00021275 	 Q5BK01
OLUR_00018118 	 Q96WM9
OLUR_00010812 	 Q9NUV9
OLUR_00007347 	 Q1L8L6
OLUR_00008216 	 Q5R5L7
OLUR_00022243 	 Q2VLG4
OLUR_00006316 	 Q6GNG3
OLUR_00004660 	 P31948
OLUR_00012443 	 O14512
OLUR_00006849 	 O88281
OLUR_00015252 	 P11047
OLUR_00007000 	 O15439
OLUR_00012931 	 Q5FYB0
OLUR_00022726 	 P06868
OLUR_00006876 	 O95236
OLUR_00019004 	 P83425
OLUR_00017627 	 Q20655
OLUR_00002863 	 A4IFW2
OLUR_00011402 	 Q96PH1
OLUR_00006695 	 O95149
OLUR_00016360 	 Q9HCF6
OLUR_00006174 	 Q6DF67
OLUR_00000051 	 A4YI89
OLUR_00000050 	 Q8CEE6
OLUR_00000052 	 Q9VQH2
OLUR_00000049 	 D4B1Z7
OLUR_00020223 	 V5NAL9
OLUR_00024227 	 Q5R9C4
OLUR_00015343 	 Q14162
OLUR_00006738 	 A4QNN3
OLUR_00009021 	 Q96MM6
OLUR_00006689 	 Q0E908
OLUR_00012824 	 Q8N801
OLUR_00002635 	 Q6DD32
OLUR_00002107 	 P70031
OLUR_00016663 	 Q0IIH4
OLUR_00016662 	 Q93015
OLUR_00021380 	 O73791
OLUR_00007108 	 P16157
OLUR_00013529 	 Q8IZJ3
OLUR_00012332 	 Q9MYW3
OLUR_00009395 	 Q4R6F8
OLUR_00008729 	 Q0V8F1
OLUR_00001940 	 Q9M2U3
OLUR_00016703 	 O75751
OLUR_00004781 	 O55040
OLUR_00004890 	 Q6NS52
OLUR_00004344 	 Q61687
OLUR_00021336 	 Q5E9D6
OLUR_00009960 	 F8S1I0
OLUR_00013500 	 Q96GP6
OLUR_00006113 	 P52486
OLUR_00006114 	 Q9UPQ0
OLUR_00014326 	 P81431
OLUR_00014803 	 Q2KMM2
OLUR_00021490 	 Q561R0
OLUR_00012914 	 P63982
OLUR_00005919 	 Q9ULJ7
OLUR_00011552 	 Q9NSG2
OLUR_00021932 	 O43301
OLUR_00023330 	 P04157
OLUR_00005939 	 Q9VEG6
OLUR_00015621 	 Q9IBG7
OLUR_00005487 	 Q8NI99
OLUR_00011614 	 P07314
OLUR_00021469 	 P47742
OLUR_00012595 	 C9JTQ0
OLUR_00017769 	 P48765
OLUR_00003727 	 Q5ZJH7
OLUR_00014133 	 Q9ESN4
OLUR_00023684 	 P10587
OLUR_00006814 	 P10632
OLUR_00008746 	 Q7Z0T3
OLUR_00003947 	 Q86TX2
OLUR_00001040 	 Q08E40
OLUR_00014632 	 P16116
OLUR_00003281 	 Q9VPQ6
OLUR_00009532 	 Q0VCJ7
OLUR_00004021 	 Q0VAA2
OLUR_00014539 	 Q9W0Y2
OLUR_00014800 	 Q8N2E2
OLUR_00010384 	 P70389
OLUR_00019401 	 Q5U4S8
OLUR_00004278 	 P06867
OLUR_00024424 	 P13908
OLUR_00008423 	 P0CC03
OLUR_00021953 	 P45954
OLUR_00011946 	 Q7Z5G4
OLUR_00007209 	 Q9ESN6
OLUR_00007208 	 Q7Z4K8
OLUR_00004018 	 Q05481
OLUR_00020965 	 Q24306
OLUR_00001921 	 P37233
OLUR_00015124 	 Q8N2H3
OLUR_00014558 	 Q9ET78
OLUR_00013379 	 Q5RBT2
OLUR_00016617 	 Q03567
OLUR_00009845 	 Q9VCA2
OLUR_00012079 	 P42519
OLUR_00009255 	 Q4J9D2
OLUR_00010905 	 Q8N2E2
OLUR_00007913 	 O67802
OLUR_00023845 	 Q61116
OLUR_00001094 	 Q54VC0
OLUR_00011505 	 Q9W0A0
OLUR_00023626 	 B2RUY7
OLUR_00001270 	 Q90687
OLUR_00019450 	 P46023
OLUR_00004176 	 Q68CP9
OLUR_00016096 	 P70193
OLUR_00023393 	 Q7ZWG6
OLUR_00013763 	 Q29MA5
OLUR_00001876 	 Q5E9H5
OLUR_00001874 	 Q61469
OLUR_00001875 	 O76840
OLUR_00018176 	 G4WMX4
OLUR_00002523 	 P55906
OLUR_00002522 	 P55906
OLUR_00003395 	 P02640
OLUR_00010652 	 Q9JLC8
OLUR_00017248 	 Q8TCC7
OLUR_00019233 	 P22105
OLUR_00010868 	 O43301
OLUR_00010869 	 Q96MM6
OLUR_00000149 	 Q868Z9
OLUR_00017300 	 O08786
OLUR_00021548 	 Q9Z1K7
OLUR_00020748 	 O43301
OLUR_00007583 	 Q8I030
OLUR_00006812 	 Q8STF0
OLUR_00001693 	 P31228
OLUR_00008906 	 Q3UGF1
OLUR_00001723 	 Q9NPA5
OLUR_00009404 	 Q8QHA5
OLUR_00009428 	 Q6ZMJ2
OLUR_00009429 	 P08120
OLUR_00023940 	 P31649
OLUR_00001170 	 Q5ZLS2
OLUR_00002244 	 O55057
OLUR_00002243 	 G4WAW9
OLUR_00021914 	 Q8WZ42
OLUR_00004504 	 P59222
OLUR_00004503 	 Q9XWD6
OLUR_00022420 	 O61366
OLUR_00004402 	 P21251
OLUR_00020067 	 Q6DCX3
OLUR_00010544 	 B5L5P4
OLUR_00018656 	 Q9JLB5
OLUR_00024046 	 Q8C8H8
OLUR_00009079 	 P42003
OLUR_00011111 	 P23470
OLUR_00017573 	 C7G0B5
OLUR_00018366 	 Q7Z3Z2
OLUR_00007013 	 Q9WVR4
OLUR_00007012 	 Q80WE1
OLUR_00005949 	 Q6DFV8
OLUR_00004947 	 O57525
OLUR_00007624 	 Q8VCT4
OLUR_00022204 	 Q96MB7
OLUR_00002651 	 A4QNG1
OLUR_00013212 	 Q61704
OLUR_00005122 	 Q99571
OLUR_00014446 	 F1MBP6
OLUR_00014718 	 Q7SXW4
OLUR_00010765 	 O73630
OLUR_00015313 	 Q5SZD4
OLUR_00000467 	 E3VWI4
OLUR_00002949 	 P83425
OLUR_00022516 	 Q9JKZ2
OLUR_00004575 	 P43252
OLUR_00023252 	 O97817
OLUR_00016467 	 V5NAL9
OLUR_00014739 	 Q15825
OLUR_00000889 	 Q9C098
OLUR_00000890 	 D2I3C6
OLUR_00014007 	 D2GXS7
OLUR_00018555 	 D3YXG0
OLUR_00009001 	 P49183
OLUR_00023430 	 B1AQJ2
OLUR_00001516 	 F6QEU4
OLUR_00001515 	 Q6IP59
OLUR_00005445 	 O18868
OLUR_00005446 	 G5EFC3
OLUR_00015428 	 O97394
OLUR_00015399 	 Q96GC5
OLUR_00016270 	 P61765
OLUR_00020707 	 E7FDW2
OLUR_00021159 	 P28827
OLUR_00015816 	 Q9BZE3
OLUR_00020565 	 Q6DED0
OLUR_00000807 	 O17389
OLUR_00000808 	 Q9CZJ2
OLUR_00022744 	 Q75N90
OLUR_00003261 	 P20241
OLUR_00005606 	 P35408
OLUR_00018038 	 Q04786
OLUR_00021379 	 E8XYF5
OLUR_00008020 	 Q6PCJ9
OLUR_00006558 	 Q6H236
OLUR_00019526 	 P20385
OLUR_00012455 	 Q94650
OLUR_00022595 	 A2AVA0
OLUR_00009082 	 Q8IWF2
OLUR_00007251 	 Q866A2
OLUR_00020321 	 Q96C36
OLUR_00003589 	 C8BKC7
OLUR_00010815 	 Q92887
OLUR_00022825 	 Q07553
OLUR_00008199 	 Q01730
OLUR_00020836 	 D3ZQG6
OLUR_00016581 	 B3FL73
OLUR_00004179 	 O70263
OLUR_00004180 	 Q9ES56
OLUR_00000126 	 P23950
OLUR_00022805 	 Q61554
OLUR_00012183 	 P05419
OLUR_00003950 	 Q6AXS5
OLUR_00003949 	 Q5U2Z0
OLUR_00000070 	 B7YZV4
OLUR_00007412 	 Q7ZWG6
OLUR_00014765 	 Q503M4
OLUR_00003072 	 P06868
OLUR_00003071 	 Q06520
OLUR_00019042 	 O60290
OLUR_00006129 	 Q90WI7
OLUR_00006130 	 Q8K157
OLUR_00016497 	 Q58CS8
OLUR_00006608 	 Q8NHA4
OLUR_00013594 	 Q7T292
OLUR_00022613 	 Q8MJ08
OLUR_00018984 	 G5ECU1
OLUR_00024478 	 P17081
OLUR_00010500 	 Q24K15
OLUR_00016860 	 Q28256
OLUR_00006592 	 Q5SVZ6
OLUR_00001002 	 Q24423
OLUR_00001001 	 Q05AQ8
OLUR_00010449 	 Q24439
OLUR_00010504 	 Q9UA35
OLUR_00005521 	 Q8TCT0
OLUR_00015070 	 O70497
OLUR_00018068 	 Q9FT72
OLUR_00014426 	 Q6P8H8
OLUR_00009975 	 Q9ES30
OLUR_00012486 	 P20918
OLUR_00004171 	 P17676
OLUR_00023673 	 Q13585
OLUR_00017840 	 Q11082
OLUR_00008264 	 Q95Q62
OLUR_00017572 	 O75095
OLUR_00022208 	 Q2IBC1
OLUR_00009657 	 Q8TER0
OLUR_00012642 	 Q9Y251
OLUR_00007048 	 Q6DCZ7
OLUR_00003495 	 Q6P2Y1
OLUR_00013936 	 Q29496
OLUR_00023683 	 Q503F2
OLUR_00012409 	 D3YXG0
OLUR_00017516 	 Q60928
OLUR_00007032 	 Q9W735
OLUR_00021099 	 O15973
OLUR_00009217 	 Q4KM33
OLUR_00023873 	 Q15485
OLUR_00002607 	 P78348
OLUR_00018382 	 P43147
OLUR_00005304 	 Q96GP6
OLUR_00021021 	 Q0DBU5
OLUR_00015426 	 Q5ND28
OLUR_00000555 	 O93603
OLUR_00020577 	 P83852
OLUR_00007507 	 Q61371
OLUR_00007508 	 Q61371
OLUR_00011221 	 Q4ZJM9
OLUR_00001463 	 A0LJ16
OLUR_00001465 	 Q04310
OLUR_00015151 	 Q24306
OLUR_00013010 	 Q9WWW2
OLUR_00012593 	 Q6TFL4
OLUR_00019776 	 B3EWZ5
OLUR_00007894 	 Q9H5I5
OLUR_00007893 	 Q9H5I5
OLUR_00023663 	 A9ULC7
OLUR_00006317 	 Q8K078
OLUR_00003347 	 Q0P5E7
OLUR_00003345 	 Q7Z2H8
OLUR_00006740 	 P17342
OLUR_00023813 	 P07996
OLUR_00024327 	 V5NAL9
OLUR_00006970 	 Q5TZ24
OLUR_00003820 	 Q7TN29
OLUR_00009572 	 O35760
OLUR_00013242 	 A8WHP3
OLUR_00022345 	 P86179
OLUR_00002630 	 A4IF87
OLUR_00008290 	 Q92539
OLUR_00013668 	 Q708S5
OLUR_00009911 	 Q04721
OLUR_00008150 	 H2A0L6
OLUR_00013442 	 Q9NUV9
OLUR_00005202 	 Q3UYR4
OLUR_00015548 	 Q9W0A0
OLUR_00012477 	 Q0VFZ6
OLUR_00012476 	 Q8TCD6
OLUR_00019485 	 Q96LW9
OLUR_00002751 	 P18910
OLUR_00022193 	 P20771
OLUR_00006429 	 P35448
OLUR_00024180 	 Q0VAW7
OLUR_00020035 	 A9ULZ2
OLUR_00011803 	 Q8K4M5
OLUR_00011802 	 Q5ZL91
OLUR_00013895 	 P02262
OLUR_00023038 	 Q9Y6R7
OLUR_00010166 	 A0A1C3NSL9
OLUR_00020840 	 Q03181
OLUR_00002321 	 Q6UXI7
OLUR_00004964 	 Q90972
OLUR_00004965 	 Q9QXE7
OLUR_00017980 	 P83425
OLUR_00014885 	 P49581
OLUR_00002369 	 O89113
OLUR_00015926 	 P27465
OLUR_00019850 	 P27966
OLUR_00013846 	 O89106
OLUR_00014819 	 Q29RL1
OLUR_00019728 	 Q1RMP0
OLUR_00016706 	 Q8N5U0
OLUR_00016707 	 Q7Z0T3
OLUR_00012558 	 Q07954
OLUR_00013780 	 H2A0M3
OLUR_00008435 	 Q9NWM0
OLUR_00009839 	 P47823
OLUR_00018465 	 Q9VUI3
OLUR_00014734 	 Q5ND28
OLUR_00014617 	 Q9GKT2
OLUR_00014648 	 A2ATU0
OLUR_00008056 	 Q9XUY5
OLUR_00004442 	 Q8IYG6
OLUR_00002323 	 Q9ULT8
OLUR_00011423 	 Q8TCU5
OLUR_00016993 	 P08228
OLUR_00011760 	 Q8BM89
OLUR_00019992 	 Q8N5I4
OLUR_00007072 	 A3KCL7
OLUR_00023225 	 Q6UX65
OLUR_00022753 	 Q6ZT12
OLUR_00004546 	 Q4GZT3
OLUR_00015413 	 Q460N5
OLUR_00023557 	 Q8MJC3
OLUR_00007441 	 P25067
OLUR_00013132 	 Q63170
OLUR_00015825 	 O46037
OLUR_00002447 	 O70511
OLUR_00005891 	 A0JMY4
OLUR_00005892 	 O54698
OLUR_00004338 	 A9L8T6
OLUR_00009274 	 Q9MYM7
OLUR_00019781 	 P22699
OLUR_00010040 	 Q9WYP5
OLUR_00002105 	 Q96P65
OLUR_00003818 	 Q8QZR3
OLUR_00003817 	 Q07085
OLUR_00003326 	 Q99M80
OLUR_00003327 	 O88281
OLUR_00018460 	 Q68F70
OLUR_00023140 	 Q12955
OLUR_00006491 	 O08734
OLUR_00023348 	 Q9QUP4
OLUR_00014665 	 Q0IH24
OLUR_00017435 	 Q9R171
OLUR_00021116 	 Q2QI47
OLUR_00021559 	 Q9Y6H5
OLUR_00022622 	 P10493
OLUR_00023832 	 Q8WTR2
OLUR_00001841 	 Q2NLA8
OLUR_00001842 	 P08132
OLUR_00015606 	 Q8BYF6
OLUR_00012772 	 Q5EBG8
OLUR_00024245 	 Q14681
OLUR_00017040 	 Q14117
OLUR_00013047 	 Q9W3C2
OLUR_00014217 	 Q8R550
OLUR_00017009 	 P79143
OLUR_00018236 	 A8WQK3
OLUR_00006646 	 Q9NZJ4
OLUR_00014041 	 Q5ZJH6
OLUR_00002800 	 Q05360
OLUR_00008332 	 Q7Z4T9
OLUR_00017586 	 Q0MQI4
OLUR_00017071 	 P86786
OLUR_00011208 	 Q5G266
OLUR_00024107 	 Q9UGP8
OLUR_00008091 	 Q19KA1
OLUR_00006308 	 O35094
OLUR_00018572 	 Q17902
OLUR_00007973 	 O62640
OLUR_00011180 	 Q96GP6
OLUR_00009198 	 Q9WTN6
OLUR_00015855 	 Q96LR5
OLUR_00012374 	 Q9VZW5
OLUR_00007686 	 O96790
OLUR_00011550 	 Q6P2X9
OLUR_00016734 	 P07686
OLUR_00022117 	 Q6PHG4
OLUR_00008774 	 O97593
OLUR_00008775 	 Q9H4K1
OLUR_00004551 	 O43826
OLUR_00018990 	 Q5M7K4
OLUR_00013689 	 Q70E20
OLUR_00023271 	 Q5RJU3
OLUR_00016417 	 O18373
OLUR_00006930 	 P55205
OLUR_00011020 	 Q9ESN4
OLUR_00018829 	 P81547
OLUR_00002624 	 Q6DFV8
OLUR_00011022 	 Q793F9
OLUR_00017490 	 Q8NCT1
OLUR_00001252 	 A1A5F2
OLUR_00018259 	 Q5IS41
OLUR_00004980 	 Q5EGE1
OLUR_00005437 	 Q4LDE5
OLUR_00005869 	 Q96GP6
OLUR_00017556 	 P02377
OLUR_00020255 	 O76537
OLUR_00020254 	 Q9VXN9
OLUR_00006344 	 Q5RK00
OLUR_00015286 	 Q9CZP0
OLUR_00007070 	 Q92113
OLUR_00007071 	 Q95NI4
OLUR_00006920 	 O00139
OLUR_00008966 	 O95684
OLUR_00008965 	 O95684
OLUR_00020390 	 Q05793
OLUR_00021566 	 Q8ZNY9
OLUR_00018686 	 Q5ZLM0
OLUR_00012066 	 P16435
OLUR_00010645 	 P59222
OLUR_00012251 	 Q96XY5
OLUR_00005774 	 P36573
OLUR_00010631 	 Q13231
OLUR_00014957 	 P42839
OLUR_00005996 	 O95453
OLUR_00003861 	 Q95YJ5
OLUR_00007762 	 Q8MVR1
OLUR_00020002 	 P58392
OLUR_00017830 	 Q9D2L9
OLUR_00006582 	 Q91WT9
OLUR_00000290 	 O02827
OLUR_00000291 	 Q2TBG9
OLUR_00015882 	 Q497Q6
OLUR_00018750 	 O70595
OLUR_00023600 	 Q54SR7
OLUR_00020194 	 V5NAL9
OLUR_00013423 	 O08796
OLUR_00005083 	 P28020
OLUR_00010393 	 P29503
OLUR_00002450 	 Q495B1
OLUR_00001789 	 P15253
OLUR_00001791 	 P98081
OLUR_00001790 	 Q9QY73
OLUR_00018284 	 Q5R5L7
OLUR_00004337 	 Q9Z221
OLUR_00006956 	 Q5BKW7
OLUR_00015112 	 Q96MM6
OLUR_00005274 	 P56597
OLUR_00005275 	 P56597
OLUR_00009357 	 Q6JZS3
OLUR_00019308 	 Q7LFX5
OLUR_00014548 	 Q9WWW2
OLUR_00020831 	 O60290
OLUR_00012212 	 Q9UBM8
OLUR_00009674 	 F6XZJ7
OLUR_00010373 	 Q5RC19
OLUR_00003488 	 Q8K0E3
OLUR_00010922 	 Q96MM6
OLUR_00022375 	 A9ULZ2
OLUR_00007253 	 Q5RFA3
OLUR_00016041 	 O75095
OLUR_00004405 	 O43299
OLUR_00004406 	 Q8R0H9
OLUR_00014719 	 Q9Y466
OLUR_00012325 	 Q9W6V5
OLUR_00009057 	 Q15825
OLUR_00003762 	 Q8VI56
OLUR_00018662 	 Q9UPM9
OLUR_00002019 	 Q7ZXX2
OLUR_00022398 	 Q8VCT4
OLUR_00001204 	 Q9CQT9
OLUR_00001206 	 Q96S44
OLUR_00001207 	 Q7ZWB7
OLUR_00001205 	 Q8TB36
OLUR_00006250 	 Q8C9S4
OLUR_00023012 	 Q5F3G7
OLUR_00020975 	 O75311
OLUR_00019033 	 H2A0M3
OLUR_00013983 	 Q01528
OLUR_00001932 	 Q70E20
OLUR_00004322 	 Q8IS44
OLUR_00006367 	 P86179
OLUR_00003097 	 I6V1W0
OLUR_00010274 	 P21333
OLUR_00008481 	 G5E8K6
OLUR_00007753 	 Q9NHP7
OLUR_00022580 	 P69098
OLUR_00023347 	 B1JHH1
OLUR_00020931 	 A4QN59
OLUR_00014913 	 A0JM12
OLUR_00013416 	 P51871
OLUR_00002272 	 Q90632
OLUR_00002274 	 Q9NFT7
OLUR_00008956 	 Q8CFR0
OLUR_00018560 	 D3YXG0
OLUR_00013347 	 Q8CFE4
OLUR_00009027 	 Q9QXD6
OLUR_00005278 	 Q17Q39
OLUR_00005277 	 Q24537
OLUR_00005279 	 Q9DCH4
OLUR_00014983 	 P26928
OLUR_00009765 	 Q5PPV2
OLUR_00015414 	 P83425
OLUR_00009414 	 Q8SWR3
OLUR_00005634 	 Q86YV6
OLUR_00015288 	 P31650
OLUR_00015289 	 P48065
OLUR_00012067 	 A2AQH4
OLUR_00018869 	 P86982
OLUR_00019579 	 O16011
OLUR_00022114 	 Q06203
OLUR_00006154 	 Q13002
OLUR_00015534 	 E1C5V0
OLUR_00021226 	 Q5U2R2
OLUR_00008834 	 Q8N2E2
OLUR_00014620 	 P54245
OLUR_00014200 	 P49024
OLUR_00001636 	 O60218
OLUR_00005351 	 Q91883
OLUR_00000348 	 Q24155
OLUR_00019827 	 B5FYY5
OLUR_00001533 	 A6H8I2
OLUR_00022635 	 Q14191
OLUR_00005167 	 Q9XSM2
OLUR_00023075 	 Q96MM6
OLUR_00020633 	 A2AJN7
OLUR_00002844 	 Q9H078
OLUR_00002845 	 Q8BW70
OLUR_00002846 	 Q8NB14
OLUR_00020547 	 Q6NYZ6
OLUR_00022796 	 O70165
OLUR_00021462 	 Q8NEP7
OLUR_00012813 	 Q5KU26
OLUR_00012814 	 P22897
OLUR_00014628 	 Q04721
OLUR_00018467 	 Q03254
OLUR_00002091 	 Q9Z2H1
OLUR_00011827 	 Q6IP57
OLUR_00007848 	 Q6GQN8
OLUR_00007847 	 Q6Q759
OLUR_00013674 	 P13360
OLUR_00007527 	 A4QNP7
OLUR_00006263 	 Q29RU1
OLUR_00006262 	 P49756
OLUR_00017445 	 Q8BMF8
OLUR_00000286 	 Q6PDJ1
OLUR_00005116 	 Q7K175
OLUR_00000068 	 Q9VL06
OLUR_00000065 	 V5NAL9
